Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Artwork frame material (product.metafields.shopify.artwork-frame-material),Color (product.metafields.shopify.color-pattern),Decoration material (product.metafields.shopify.decoration-material),Format supported (product.metafields.shopify.format-supported),Frame style (product.metafields.shopify.frame-style),Material (product.metafields.shopify.material),Mounting type (product.metafields.shopify.mounting-type),Orientation (product.metafields.shopify.orientation),Shape (product.metafields.shopify.shape),Theme (product.metafields.shopify.theme),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
ramka-drewniana-biala-13x18-cm,White Wood Frame 13x18 cm,"<h2 data-path-to-node=""3"">⚪ Biała Ramka Drewniana 13×18 cm – Skandynawska Świeżość w Twoim Domu</h2>
<p data-path-to-node=""4"">Wprowadź do swojego wnętrza odrobinę spokoju i naturalnego wdzięku. Biała ramka drewniana 13x18 cm to <b data-path-to-node=""4"" data-index-in-node=""102"">uniwersalny klasyk</b>, który rozświetli Twoje ulubione fotografie. Wykonana z prawdziwego drewna, stanowi szlachetną i trwałą oprawę dla Twoich najpiękniejszych wspomnień.</p>
<h3 data-path-to-node=""5"">✨ Dlaczego ta biała ramka to idealny wybór?</h3>
<ul data-path-to-node=""6"">
<li>
<p data-path-to-node=""6,0,0""><b data-path-to-node=""6,0,0"" data-index-in-node=""0"">Prawdziwe Drewno:</b> Solidna, drewniana konstrukcja gwarantuje trwałość i naturalny wygląd. Zapomnij o plastikowych zamiennikach – poczuj jakość szlachetnego materiału.</p>
</li>
<li>
<p data-path-to-node=""6,1,0""><b data-path-to-node=""6,1,0"" data-index-in-node=""0"">Matowa Biel:</b> Delikatne wykończenie w kolorze białym pasuje do każdego wnętrza – od nowoczesnych sypialni po klasyczne salony i pokoje dziecięce.</p>
</li>
<li>
<p data-path-to-node=""6,2,0""><b data-path-to-node=""6,2,0"" data-index-in-node=""0"">Kompaktowy Rozmiar:</b> Format 13x18 cm to idealny wymiar na biurko, regał, komodę lub stolik nocny.</p>
</li>
<li>
<p data-path-to-node=""6,3,0""><b data-path-to-node=""6,3,0"" data-index-in-node=""0"">Bezpieczna i Lekka:</b> Dzięki zastosowaniu <b data-path-to-node=""6,3,0"" data-index-in-node=""40"">plexi premium</b>, ramka jest odporna na stłuczenia. Jest to bezpieczne rozwiązanie, jeśli w domu mieszkają dzieci lub zwierzęta.</p>
</li>
<li>
<p data-path-to-node=""6,4,0""><b data-path-to-node=""6,4,0"" data-index-in-node=""0"">Szwajcarska Precyzja:</b> Produkcja europejska zapewnia perfekcyjne docięcie narożników i dbałość o najmniejszy detal wykończenia.</p>
</li>
</ul>
<hr data-path-to-node=""7"">
<h3 data-path-to-node=""8"">🖼️ Inspiracje – gdzie biała ramka zaprezentuje się najlepiej?</h3>
<ul data-path-to-node=""9"">
<li>
<p data-path-to-node=""9,0,0""><b data-path-to-node=""9,0,0"" data-index-in-node=""0"">Zdjęcia Rodzinne i Dziecięce:</b> Biała oprawa dodaje im lekkości i niewinności.</p>
</li>
<li>
<p data-path-to-node=""9,1,0""><b data-path-to-node=""9,1,0"" data-index-in-node=""0"">Styl Skandynawski i Boho:</b> Idealnie współgra z jasnym drewnem, lnem i roślinami.</p>
</li>
<li>
<p data-path-to-node=""9,2,0""><b data-path-to-node=""9,2,0"" data-index-in-node=""0"">Pamiątki z wakacji:</b> Doskonale eksponuje słoneczne kadry z plaży czy górskich wędrówek.</p>
</li>
</ul>
<hr data-path-to-node=""10"">
<h3 data-path-to-node=""11"">📐 Specyfikacja Techniczna:</h3>
<ul data-path-to-node=""12"">
<li>
<p data-path-to-node=""12,0,0""><b data-path-to-node=""12,0,0"" data-index-in-node=""0"">Wymiary wewnętrzne:</b> 13 × 18 cm</p>
</li>
<li>
<p data-path-to-node=""12,1,0""><b data-path-to-node=""12,1,0"" data-index-in-node=""0"">Materiał ramy:</b> Naturalne drewno</p>
</li>
<li>
<p data-path-to-node=""12,2,0""><b data-path-to-node=""12,2,0"" data-index-in-node=""0"">Kolor:</b> Klasyczna matowa biel</p>
</li>
<li>
<p data-path-to-node=""12,3,0""><b data-path-to-node=""12,3,0"" data-index-in-node=""0"">Osłona:</b> Bezpieczna plexi premium (z obustronną folią ochronną)</p>
</li>
<li>
<p data-path-to-node=""12,4,0""><b data-path-to-node=""12,4,0"" data-index-in-node=""0"">Montaż:</b> Stojący + ścienny</p>
</li>
<li>
<p data-path-to-node=""12,5,0""><b data-path-to-node=""12,5,0"" data-index-in-node=""0"">Orientacja:</b> Pionowa / Pozioma</p>
</li>
<li>
<p data-path-to-node=""12,6,0""><b data-path-to-node=""12,6,0"" data-index-in-node=""0"">Pochodzenie:</b> Szwajcaria 🇨🇭</p>
</li>
</ul>
<hr data-path-to-node=""13"">
<h3 data-path-to-node=""14"">💡 Ważna wskazówka dla kupującego:</h3>
<p data-path-to-node=""15"">Aby Twoje zdjęcie wyglądało idealnie, <b data-path-to-node=""15"" data-index-in-node=""38"">koniecznie usuń folię ochronną z obu stron plexi</b>. To prosty krok, który uwolni krystaliczną przejrzystość i naturalne nasycenie barw Twojej oprawy.</p>",REXIMPRIMIS,Home & Garden > Decor > Picture Frames,ramka,"color_white, material_wood, size_13x18, style_minimal, style_modern, style_scandinavian, tier_premium, type_frame, use_photo, use_poster, white_size_13x18",false,Title,Default Title,,,,,,,,F655033-1318,1.0,shopify,1049,deny,manual,22.00,,true,true,,,,,5901912670372,https://cdn.shopify.com/s/files/1/1004/0311/8467/files/13x18biala.jpg?v=1775237708,1,"",false,,,drewno; wood,biale; white,drewno; akryl; wood; acrylic,13-x-18-cm,nowoczesna; skandynawska; premium; loft,,powieszenie; sciana; hanging; wall; wolnostojacy; free-standing,pozioma; pionowa; horizontal; vertical,prostokatna; rectangular,,,kg,,,active
ramka-drewniana-biala-13x18-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1004/0311/8467/files/white13x18.png?v=1775750993,2,"",,,,,,,,,,,,,,,,,,
ramka-drewniana-biala-13x18-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1004/0311/8467/files/white13x18_2.png?v=1775751150,3,"",,,,,,,,,,,,,,,,,,
ramka-drewniana-dab-13x18-cm,Oak Wood Frame 13x18 cm,"<h2 data-path-to-node=""3"">🌳 Ramka Drewniana Dąb 13×18 cm – Naturalny Prestiż w Małym Formacie</h2>
<p data-path-to-node=""4"">Wnieś do swojego domu autentyczne ciepło płynące prosto z natury. Dębowa ramka 13x18 cm to <b data-path-to-node=""4"" data-index-in-node=""91"">wybór dla koneserów jakości</b>. Wykonana z prawdziwego, litego drewna dębowego, stanowi szlachetną oprawę dla Twoich najcenniejszych wspomnień, łącząc trwałość pokoleń z nowoczesnym designem.</p>
<h3 data-path-to-node=""5"">✨ Dlaczego dębowa ramka to klasa sama w sobie?</h3>
<ul data-path-to-node=""6"">
<li>
<p data-path-to-node=""6,0,0""><b data-path-to-node=""6,0,0"" data-index-in-node=""0"">Prawdziwe Drewno Dębowe:</b> To nie jest okleina ani plastikowa imitacja. Solidna dębowa listwa z wyraźnym rysunkiem słojów sprawia, że każda ramka jest unikalnym dziełem natury.</p>
</li>
<li>
<p data-path-to-node=""6,1,0""><b data-path-to-node=""6,1,0"" data-index-in-node=""0"">Ciepła, Organiczna Estetyka:</b> Naturalny odcień dębu ociepla wnętrze i fenomenalnie komponuje się z roślinami, tkaninami oraz stylem Japandi czy Boho.</p>
</li>
<li>
<p data-path-to-node=""6,2,0""><b data-path-to-node=""6,2,0"" data-index-in-node=""0"">Kompaktowa Elegancja:</b> Format 13x18 cm jest stworzony do ekspozycji na biurku, komodzie lub regale. Stanowi mocny, luksusowy akcent, który przyciąga wzrok.</p>
</li>
<li>
<p data-path-to-node=""6,3,0""><b data-path-to-node=""6,3,0"" data-index-in-node=""0"">Bezpieczna i Lekka:</b> Dzięki zastosowaniu <b data-path-to-node=""6,3,0"" data-index-in-node=""40"">plexi premium</b>, ramka jest odporna na stłuczenia. To bezpieczne rozwiązanie do sypialni czy salonu, oferujące krystaliczną przejrzystość bez ryzyka pęknięcia szkła.</p>
</li>
<li>
<p data-path-to-node=""6,4,0""><b data-path-to-node=""6,4,0"" data-index-in-node=""0"">Szwajcarska Precyzja:</b> Produkcja europejska gwarantuje perfekcyjne spasowanie narożników i dbałość o każdy detal wykończenia.</p>
</li>
</ul>
<hr data-path-to-node=""7"">
<h3 data-path-to-node=""8"">🖼️ Inspiracje – gdzie dąb zaprezentuje się najlepiej?</h3>
<ul data-path-to-node=""9"">
<li>
<p data-path-to-node=""9,0,0""><b data-path-to-node=""9,0,0"" data-index-in-node=""0"">Portrety Rodzinne:</b> Naturalne drewno dodaje zdjęciom szlachetności i domowego ciepła.</p>
</li>
<li>
<p data-path-to-node=""9,1,0""><b data-path-to-node=""9,1,0"" data-index-in-node=""0"">Biurko w Stylu Premium:</b> Profesjonalny i estetyczny dodatek do miejsca pracy, który buduje przyjazną atmosferę.</p>
</li>
<li>
<p data-path-to-node=""9,2,0""><b data-path-to-node=""9,2,0"" data-index-in-node=""0"">Stylowy Prezent:</b> Szlachetny materiał sprawia, że ramka wraz ze zdjęciem staje się prezentem wysokiej klasy.</p>
</li>
</ul>
<hr data-path-to-node=""10"">
<h3 data-path-to-node=""11"">📐 Specyfikacja Techniczna:</h3>
<ul data-path-to-node=""12"">
<li>
<p data-path-to-node=""12,0,0""><b data-path-to-node=""12,0,0"" data-index-in-node=""0"">Wymiary wewnętrzne:</b> 13 × 18 cm</p>
</li>
<li>
<p data-path-to-node=""12,1,0""><b data-path-to-node=""12,1,0"" data-index-in-node=""0"">Materiał ramy:</b> Naturalne drewno (Dąb)</p>
</li>
<li>
<p data-path-to-node=""12,2,0""><b data-path-to-node=""12,2,0"" data-index-in-node=""0"">Kolor:</b> Jasny, naturalny dąb</p>
</li>
<li>
<p data-path-to-node=""12,3,0""><b data-path-to-node=""12,3,0"" data-index-in-node=""0"">Osłona:</b> Bezpieczna plexi premium (z obustronną folią ochronną)</p>
</li>
<li>
<p data-path-to-node=""12,4,0""><b data-path-to-node=""12,4,0"" data-index-in-node=""0"">Montaż:</b> Stojący + ścienny</p>
</li>
<li>
<p data-path-to-node=""12,5,0""><b data-path-to-node=""12,5,0"" data-index-in-node=""0"">Orientacja:</b> Pionowa / Pozioma</p>
</li>
<li>
<p data-path-to-node=""12,6,0""><b data-path-to-node=""12,6,0"" data-index-in-node=""0"">Pochodzenie:</b> Szwajcaria 🇨🇭</p>
</li>
</ul>
<hr data-path-to-node=""13"">
<h3 data-path-to-node=""14"">💡 Ważna wskazówka:</h3>
<p data-path-to-node=""15"">Aby Twoje zdjęcie wyglądało idealnie, <b data-path-to-node=""15"" data-index-in-node=""38"">koniecznie usuń folię ochronną z obu stron plexi</b>. To prosty krok, który uwolni krystaliczną przejrzystość i naturalne nasycenie barw Twojej oprawy.</p>",REXIMPRIMIS,Home & Garden > Decor > Picture Frames,ramka,"color_oak, material_wood, oak_size_13x18, size_13x18, style_minimal, style_modern, style_scandinavian, tier_premium, type_frame, use_photo, use_poster",false,Title,Default Title,,,,,,,,F655031-1318,1.0,shopify,600,deny,manual,24.00,,true,true,,,,,5901912670389,https://cdn.shopify.com/s/files/1/1004/0311/8467/files/dab1318.jpg?v=1775238119,1,"",false,,,drewno; wood,dab,drewno; akryl; wood; acrylic,13-x-18-cm,nowoczesna; skandynawska; premium; loft,,powieszenie; sciana; hanging; wall; wolnostojacy; free-standing,pozioma; pionowa; horizontal; vertical,prostokatna; rectangular,,,kg,,,active
ramka-drewniana-dab-13x18-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1004/0311/8467/files/oak_13x18_33ab5196-4137-4338-85b5-c872ad8c1b9b.png?v=1775750768,2,"",,,,,,,,,,,,,,,,,,
ramka-drewniana-dab-13x18-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1004/0311/8467/files/oak_50x70_2.png?v=1775750768,3,"",,,,,,,,,,,,,,,,,,
ramka-drewniana-dab-13x18-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1004/0311/8467/files/oak_50x70_1.png?v=1775750768,4,"",,,,,,,,,,,,,,,,,,
ramka-aluminiowa-czarna-mat-13x18-cm,Matte Black Aluminum Frame 13x18 cm,"<h2 data-path-to-node=""3"">⚫ Czarna Aluminiowa Ramka MAT 13×18 cm – Nowoczesna Elegancja na Biurko</h2>
<p data-path-to-node=""4"">Postaw na detale, które robią różnicę. Czarna aluminiowa ramka o matowym wykończeniu to <b data-path-to-node=""4"" data-index-in-node=""88"">esencja minimalistycznego stylu</b>. Jej smukły, aksamitny profil tworzy idealne obramowanie dla Twoich zdjęć, wydobywając z nich głębię kolorów i nadając im nowoczesny, galeryjny charakter.</p>
<h3 data-path-to-node=""5"">✨ Dlaczego czarny mat to wybór idealny?</h3>
<ul data-path-to-node=""6"">
<li>
<p data-path-to-node=""6,0,0""><b data-path-to-node=""6,0,0"" data-index-in-node=""0"">Głęboki Mat bez Refleksów:</b> Specjalna powłoka eliminuje zbędne odblaski na profilu ramy, pozwalając skupić całą uwagę na fotografii.</p>
</li>
<li>
<p data-path-to-node=""6,1,0""><b data-path-to-node=""6,1,0"" data-index-in-node=""0"">Aluminiowa Solidność:</b> Wykonana z wysokogatunkowego metalu, rama jest sztywna i niezwykle trwała. W przeciwieństwie do ram plastikowych, nie odkształca się i zachowuje idealne kąty przez lata.</p>
</li>
<li>
<p data-path-to-node=""6,2,0""><b data-path-to-node=""6,2,0"" data-index-in-node=""0"">Kompaktowy Format (13x18):</b> Idealny rozmiar do ekspozycji na biurku, regale czy stoliku nocnym. Stanowi wyrazisty akcent, który porządkuje przestrzeń.</p>
</li>
<li>
<p data-path-to-node=""6,3,0""><b data-path-to-node=""6,3,0"" data-index-in-node=""0"">Bezpieczna i Lekka:</b> Dzięki zastosowaniu <b data-path-to-node=""6,3,0"" data-index-in-node=""40"">plexi premium</b>, ramka jest odporna na stłuczenia. To bezpieczne rozwiązanie do sypialni, przedpokoju czy pokoju dziecka.</p>
</li>
<li>
<p data-path-to-node=""6,4,0""><b data-path-to-node=""6,4,0"" data-index-in-node=""0"">Szwajcarska Precyzja:</b> Produkcja europejska gwarantuje najwyższą jakość wykończenia – bez szczelin w narożnikach i z dbałością o każdy detal.</p>
</li>
</ul>
<hr data-path-to-node=""7"">
<h3 data-path-to-node=""8"">🖼️ Inspiracje – gdzie czarny mat sprawdzi się najlepiej?</h3>
<ul data-path-to-node=""9"">
<li>
<p data-path-to-node=""9,0,0""><b data-path-to-node=""9,0,0"" data-index-in-node=""0"">Czarno-biała Fotografia:</b> Klasyczne połączenie, które wygląda jak z profesjonalnej wystawy sztuki.</p>
</li>
<li>
<p data-path-to-node=""9,1,0""><b data-path-to-node=""9,1,0"" data-index-in-node=""0"">Nowoczesne Biuro:</b> Stylowy dodatek, który wprowadza ład i profesjonalny charakter do miejsca pracy.</p>
</li>
<li>
<p data-path-to-node=""9,2,0""><b data-path-to-node=""9,2,0"" data-index-in-node=""0"">Minimalistyczny Prezent:</b> Elegancka oprawa sprawia, że każde zdjęcie staje się gotowym, luksusowym upominkiem.</p>
</li>
</ul>
<hr data-path-to-node=""10"">
<h3 data-path-to-node=""11"">📐 Specyfikacja Techniczna:</h3>
<ul data-path-to-node=""12"">
<li>
<p data-path-to-node=""12,0,0""><b data-path-to-node=""12,0,0"" data-index-in-node=""0"">Wymiary wewnętrzne:</b> 13 × 18 cm</p>
</li>
<li>
<p data-path-to-node=""12,1,0""><b data-path-to-node=""12,1,0"" data-index-in-node=""0"">Materiał ramy:</b> Wysokigatunkowe aluminium</p>
</li>
<li>
<p data-path-to-node=""12,2,0""><b data-path-to-node=""12,2,0"" data-index-in-node=""0"">Kolor:</b> Czarny (głęboki mat)</p>
</li>
<li>
<p data-path-to-node=""12,3,0""><b data-path-to-node=""12,3,0"" data-index-in-node=""0"">Osłona:</b> Bezpieczna plexi premium (z obustronną folią ochronną)</p>
</li>
<li>
<p data-path-to-node=""12,4,0""><b data-path-to-node=""12,4,0"" data-index-in-node=""0"">Montaż:</b> Stojący + ścienny</p>
</li>
<li>
<p data-path-to-node=""12,5,0""><b data-path-to-node=""12,5,0"" data-index-in-node=""0"">Orientacja:</b> Pionowa / Pozioma</p>
</li>
<li>
<p data-path-to-node=""12,6,0""><b data-path-to-node=""12,6,0"" data-index-in-node=""0"">Pochodzenie:</b> Szwajcaria 🇨🇭</p>
</li>
</ul>
<hr data-path-to-node=""13"">
<h3 data-path-to-node=""14"">💡 Ważna wskazówka dla kupującego:</h3>
<p data-path-to-node=""15"">Aby Twoje zdjęcie prezentowało się nieskazitelnie, <b data-path-to-node=""15"" data-index-in-node=""51"">pamiętaj o usunięciu folii ochronnej z obu stron plexi</b>. To prosty krok, który uwalnia krystaliczną przejrzystość i pełne nasycenie barw Twojej oprawy.</p>",REXIMPRIMIS,Home & Garden > Decor > Picture Frames,ramka,"black_size_13x18, color_black, material_aluminum, size_13x18, style_minimal, style_modern, style_scandinavian, tier_premium, type_frame, use_photo, use_poster",false,Title,Default Title,,,,,,,,F655028-1318,1.0,shopify,1180,deny,manual,19.00,,true,true,,,,,5901912670334,https://cdn.shopify.com/s/files/1/1004/0311/8467/files/black1318.jpg?v=1775239871,1,"",false,,,aluminium; aluminum,czarny-1; black,aluminium; akryl; aluminum; acrylic,13-x-18-cm,nowoczesna; skandynawska; premium; loft,,powieszenie; sciana; hanging; wall; free-standing,pozioma; pionowa; horizontal; vertical,prostokatna; rectangular,,,kg,,,active
ramka-aluminiowa-czarna-mat-13x18-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1004/0311/8467/files/black1318.png?v=1775805425,2,"",,,,,,,,,,,,,,,,,,
ramka-aluminiowa-czarna-mat-13x18-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1004/0311/8467/files/black2.png?v=1775805749,3,"",,,,,,,,,,,,,,,,,,
ramka-aluminiowa-czarna-mat-13x18-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1004/0311/8467/files/black1_c5d31b07-ca4d-446c-9959-12fb0b993f9a.png?v=1775805702,4,"",,,,,,,,,,,,,,,,,,
ramka-aluminiowa-miedziana-13x18-cm,Copper Aluminum Frame 13x18 cm,"<h2 data-path-to-node=""3"">🟠 Ramka Aluminiowa Miedziana 13×18 cm – Designerski Akcent z Charakterem</h2>
<p data-path-to-node=""4"">Szukasz czegoś nieoczywistego? Miedziana ramka to idealny kompromis między surowym metalem a przytulnym ciepłem. Jej unikalny odcień przyciąga wzrok i nadaje zdjęciom <b data-path-to-node=""4"" data-index-in-node=""167"">artystyczny, nieco loftowy klimat</b>. To wybór dla osób, które chcą wyróżnić swoje wnętrze oryginalnym detalem.</p>
<h3 data-path-to-node=""5"">✨ Co sprawia, że ta ramka jest wyjątkowa?</h3>
<ul data-path-to-node=""6"">
<li>
<p data-path-to-node=""6,0,0""><b data-path-to-node=""6,0,0"" data-index-in-node=""0"">Modny Kolor Copper:</b> Miedziane wykończenie to hit aranżacyjny, który fenomenalnie współgra z ciemną zielenią, granatem, szarościami, a także z surową cegłą.</p>
</li>
<li>
<p data-path-to-node=""6,1,0""><b data-path-to-node=""6,1,0"" data-index-in-node=""0"">Metaliczny Połysk:</b> Szlachetny odcień miedzi pięknie odbija światło, ocieplając kolory na oprawionej fotografii lub grafice.</p>
</li>
<li>
<p data-path-to-node=""6,2,0""><b data-path-to-node=""6,2,0"" data-index-in-node=""0"">Lekkość i Wytrzymałość:</b> Dzięki wykonaniu z aluminium ramka jest smukła i elegancka, a przy tym niezwykle trwała i odporna na upływ czasu.</p>
</li>
<li>
<p data-path-to-node=""6,3,0""><b data-path-to-node=""6,3,0"" data-index-in-node=""0"">Bezpieczeństwo (Plexi Premium):</b> Zastosowanie nietłukącej plexi sprawia, że ramka jest idealna do domów, w których mieszkają dzieci lub zwierzęta.</p>
</li>
<li>
<p data-path-to-node=""6,4,0""><b data-path-to-node=""6,4,0"" data-index-in-node=""0"">Standard Szwajcarski:</b> Produkcja europejska gwarantuje najwyższą jakość wykończenia – bez ostrych krawędzi i z idealnie spasowanymi narożnikami.</p>
</li>
</ul>
<hr data-path-to-node=""7"">
<h3 data-path-to-node=""8"">🖼️ Inspiracje – do czego pasuje miedź?</h3>
<ul data-path-to-node=""9"">
<li>
<p data-path-to-node=""9,0,0""><b data-path-to-node=""9,0,0"" data-index-in-node=""0"">Zdjęcia z podróży:</b> Szczególnie te w ciepłych barwach zachodzącego słońca.</p>
</li>
<li>
<p data-path-to-node=""9,1,0""><b data-path-to-node=""9,1,0"" data-index-in-node=""0"">Styl Industrialny i Loft:</b> Idealne dopełnienie wnętrz z metalowymi elementami i surowymi materiałami.</p>
</li>
<li>
<p data-path-to-node=""9,2,0""><b data-path-to-node=""9,2,0"" data-index-in-node=""0"">Botaniczne Ilustracje:</b> Głęboka zieleń liści na grafikach wygląda obłędnie w miedzianej oprawie.</p>
</li>
</ul>
<hr data-path-to-node=""10"">
<h3 data-path-to-node=""11"">📐 Specyfikacja Techniczna:</h3>
<ul data-path-to-node=""12"">
<li>
<p data-path-to-node=""12,0,0""><b data-path-to-node=""12,0,0"" data-index-in-node=""0"">Wymiary wewnętrzne:</b> 13 × 18 cm</p>
</li>
<li>
<p data-path-to-node=""12,1,0""><b data-path-to-node=""12,1,0"" data-index-in-node=""0"">Materiał ramy:</b> Aluminium</p>
</li>
<li>
<p data-path-to-node=""12,2,0""><b data-path-to-node=""12,2,0"" data-index-in-node=""0"">Kolor:</b> Miedziany (połysk/satyna)</p>
</li>
<li>
<p data-path-to-node=""12,3,0""><b data-path-to-node=""12,3,0"" data-index-in-node=""0"">Osłona:</b> Bezpieczna plexi (z obustronną folią ochronną)</p>
</li>
<li>
<p data-path-to-node=""12,4,0""><b data-path-to-node=""12,4,0"" data-index-in-node=""0"">Montaż:</b> Możliwość postawienia lub zawieszenia</p>
</li>
<li>
<p data-path-to-node=""12,5,0""><b data-path-to-node=""12,5,0"" data-index-in-node=""0"">Orientacja:</b> Pion / Poziom</p>
</li>
<li>
<p data-path-to-node=""12,6,0""><b data-path-to-node=""12,6,0"" data-index-in-node=""0"">Kraj produkcji:</b> Szwajcaria 🇨🇭</p>
</li>
</ul>
<hr data-path-to-node=""13"">
<h3 data-path-to-node=""14"">💡 Wskazówka dla kupującego:</h3>
<p data-path-to-node=""15"">Aby uzyskać efekt krystalicznego blasku, <b data-path-to-node=""15"" data-index-in-node=""41"">nie zapomnij o usunięciu folii ochronnej z obu stron plexi</b>. To prosta czynność, która sprawi, że Twoje zdjęcie od razu nabierze profesjonalnego wyglądu.</p>",REXIMPRIMIS,Home & Garden > Decor > Picture Frames,ramka,"color_copper, copper_size_13x18, material_aluminum, size_13x18, style_minimal, style_modern, style_scandinavian, tier_premium, type_frame, use_photo, use_poster",false,Title,Default Title,,,,,,,,F655027-1318,1.0,shopify,1540,deny,manual,24.00,,true,true,,,,,5901912670327,https://cdn.shopify.com/s/files/1/1004/0311/8467/files/miedz13x18.jpg?v=1775226115,1,"",false,,,aluminium; aluminum,miedziana,aluminium; akryl; aluminum; acrylic,13-x-18-cm,nowoczesna; skandynawska; premium; loft,,powieszenie; sciana; hanging; wall; free-standing,pozioma; pionowa; horizontal; vertical,prostokatna; rectangular,,,kg,,,active
ramka-aluminiowa-miedziana-13x18-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1004/0311/8467/files/ramka-miedziana-rogi2_f20ac1ed-af95-42e9-8be2-2962aa68c6c2.png?v=1775806657,2,"",,,,,,,,,,,,,,,,,,
ramka-aluminiowa-miedziana-13x18-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1004/0311/8467/files/ramka-miedziana-rogi_fc1e38fd-9119-42fd-bc49-3314827a94cb.png?v=1775806657,3,"",,,,,,,,,,,,,,,,,,
